event_timestamp,symbol,close,volume,price_change_pct,sma_5,sma_10,sma_20,sma_50,ema_12,ema_26,rolling_volatility,relative_volume,anomaly_label,anomaly_score,sentiment_label
2026-08-29 09:42:00+00:00,AAPL,184.7674280600775,1692368,0.15555838708578573,184.4706413802873,184.7682167525331,184.90171419933546,184.90171419933546,184.77637710309148,185.01836299212908,0.0019170690676205712,1.27581551135734,0,0.2,POSITIVE
2026-08-29 09:43:00+00:00,AAPL,184.79182870440027,955925,0.013206139512234039,184.5335106174041,184.70690105077477,184.8938652354115,184.8938652354115,184.7787542725236,185.00158267451954,0.0018390618690230843,0.7353102775915182,0,0.2,NEUTRAL
2026-08-29 09:44:00+00:00,AAPL,185.20843863245344,1404257,0.22544824139361097,184.68094161422744,184.6523692642591,184.9148367952143,184.9148367952143,184.84485955866666,185.0169053380702,0.0018895572657716907,1.0744305348894185,0,0.2,NEGATIVE
2026-08-29 09:45:00+00:00,AAPL,185.3816119831026,546226,0.09350186845040742,184.92595212451175,184.6876372358787,184.94401024445733,184.94401024445733,184.92743685473374,185.04392064510964,0.0018393004005269064,0.43370857721207917,0,0.2,POSITIVE
2026-08-29 09:46:00+00:00,AAPL,185.06301793923416,1021248,-0.17185849257664865,185.0424650638536,184.73923397986633,184.95101069709128,184.95101069709128,184.94829548311844,185.04533525948924,0.0018278422582262647,0.8200027744003052,0,0.2,NEUTRAL
2026-08-29 09:47:00+00:00,AAPL,185.1995022051737,1155076,0.07375015681649888,185.12887989287282,184.79976063658006,184.96481578087364,184.96481578087364,184.98694267112694,185.05675503324363,0.0017817568459537196,0.9312117196503514,0,0.2,NEGATIVE
2026-08-29 09:48:00+00:00,AAPL,184.84433304448024,1974107,-0.19177652016579838,185.13938076088883,184.83644568914647,184.95847458422134,184.95847458422134,184.9650027285659,185.041020071113,0.0017830332496837126,1.5434562295078054,0,0.2,POSITIVE
2026-08-29 09:49:00+00:00,AAPL,185.16908616459597,821877,0.1756900602614575,185.1315102673173,184.90622594077237,184.96900516324007,184.96900516324007,184.99640018026284,185.05050644840802,0.001788026562194926,0.6542772432320831,0,0.2,NEUTRAL
2026-08-29 09:50:00+00:00,AAPL,185.15059669396945,914822,-0.009985182197247422,185.0853072094907,185.00562966700122,184.95653499793852,184.97765237898906,185.0201227208331,185.05792054067183,0.0017403556461348829,0.7450788149492054,0,0.2,NEGATIVE
2026-08-29 09:51:00+00:00,AAPL,185.08214194013613,1112792,-0.03697247270905146,185.0891320096711,185.06579853676234,184.93499264028668,184.98240190449576,185.0296641391874,185.05971471840994,0.0017341201849462324,0.909793059017199,0,0.2,POSITIVE
2026-08-29 09:52:00+00:00,AAPL,184.83008614295892,1988998,-0.13618590888079263,185.01524879722814,185.07206434505048,184.9201405487918,184.97577948008114,184.99895983207531,185.04270519430247,0.0016983552649019742,1.612554556529215,0,0.2,NEUTRAL
2026-08-29 09:53:00+00:00,AAPL,185.28201098483981,1780104,0.24450826773481094,185.10278438530003,185.12108257309444,184.9139918119346,184.98853912611273,185.04250616326985,185.0604315491571,0.0017567010368951482,1.4183441257969056,0,0.2,NEGATIVE
2026-08-29 09:54:00+00:00,AAPL,185.22474791845153,552039,-0.030905896413746525,185.1139167360712,185.12271350169425,184.8875413829767,184.99798747780628,185.0705433563747,185.0726031320678,0.0016984839042818087,0.44102433287698795,0,0.2,POSITIVE
2026-08-29 09:55:00+00:00,AAPL,185.0660740926783,850909,-0.0856655644326132,185.09701221581295,185.09115971265183,184.88939847426525,185.0006061937629,185.06985577734451,185.07211949952043,0.0014638847224392724,0.7021335094108329,0,0.2,NEUTRAL
2026-08-29 09:56:00+00:00,AAPL,184.93573814518794,1732511,-0.07042671009764856,185.0677314568233,185.07843173324719,184.90883285655676,184.99820367344532,185.0492222954743,185.0620171769773,0.0013417779642108988,1.4080634098332918,0,0.2,NEGATIVE
2026-08-29 09:57:00+00:00,AAPL,185.1326241294915,587454,0.10646183711067181,185.1282390541298,185.071743925679,184.9357522811295,185.00300440401838,185.06205334686155,185.06724732160797,0.0013586124032993398,0.4948272812270993,0,0.2,POSITIVE
2026-08-29 09:58:00+00:00,AAPL,185.26793536670803,1783506,0.07308881287282354,185.12542393050347,185.11410415790175,184.9752749235241,185.01213995445596,185.09372750376102,185.08211310272648,0.0013516551999340186,1.4752370080011175,0,0.2,NEUTRAL
2026-08-29 09:59:00+00:00,AAPL,185.42086760432585,922075,0.08254652231920456,185.1646478676783,185.13928230187474,185.02275412132354,185.02576420945164,185.14405675000177,185.1072060287709,0.0013569894909182222,0.77579977546546,0,0.2,NEGATIVE
2026-08-29 10:00:00+00:00,AAPL,185.58063401264562,1876478,0.08616420060156837,185.2675598516718,185.18228603374237,185.0939578503718,185.04366323536112,185.2112224827162,185.14227476831718,0.001280747816933597,1.500487254264844,0,0.2,POSITIVE
2026-08-29 10:01:00+00:00,AAPL,186.375530651848,940390,0.42832952017408665,185.5555183530038,185.31162490491354,185.18871172083794,185.08528409212633,185.3903468164288,185.23362705598615,0.0015243911944960704,0.7641358716933646,0,0.2,NEUTRAL
2026-08-29 10:02:00+00:00,AAPL,186.22403902316088,1151475,-0.08128300327692184,185.77380133173767,185.45102019293375,185.26154226899212,185.1197918173092,185.51860715592602,185.3069909054065,0.001531053476807115,0.9566817319962652,0,0.2,NEGATIVE
2026-08-29 10:03:00+00:00,AAPL,186.033255203225,1492874,-0.10244854581430429,185.92686529904108,185.52614461477225,185.32361359393335,185.1466583874832,185.5977837785874,185.36078826080046,0.0015629688051770742,1.2132640703983362,0,0.2,POSITIVE
2026-08-29 10:04:00+00:00,AAPL,185.73047762396186,689421,-0.16275454564957936,185.9887873029683,185.5767175853233,185.34971554350878,185.16333893709685,185.61819821633733,185.38817265807168,0.00155319558846606,0.5770569835202266,0,0.2,NEUTRAL
2026-08-29 10:05:00+00:00,AAPL,185.95928992868483,1335548,0.12319588451510377,186.06451848617613,185.66603916892393,185.3785994407879,185.1854486868632,185.6706738643908,185.43047764108007,0.00156256710108537,1.082129327105851,0,0.2,NEGATIVE
2026-08-29 10:06:00+00:00,AAPL,186.3791757004919,1257523,0.2257944585441818,186.06524749590488,185.81038292445436,185.4444073288508,185.21771157912343,185.7796741468679,185.50075157140688,0.001564378317564087,1.0092488440700533,0,0.2,POSITIVE
2026-08-29 10:07:00+00:00,AAPL,186.33670083403015,1675847,-0.022789491530972317,186.08777985807876,185.9307905949082,185.5012672602936,185.24715866477885,185.86537056027748,185.5626737390086,0.0015668650704758094,1.3174509399290508,0,0.2,NEUTRAL
2026-08-29 10:08:00+00:00,AAPL,186.0235968618271,1994160,-0.16803129539250117,186.08584818979915,186.00635674442012,185.56023045116095,185.26706733649806,185.88971306820818,185.59681619255073,0.0015499258241515209,1.5664549150315488,0,0.2,NEGATIVE
2026-08-29 10:09:00+00:00,AAPL,185.7168509392513,1496470,-0.16489624313825724,186.08312285285706,186.03595507791266,185.5876186898937,185.2783119265669,185.8631188945225,185.6057076552693,0.0015706113651721228,1.1451672666448214,0,0.2,POSITIVE
2026-08-29 10:10:00+00:00,AAPL,185.9585030268485,1113779,0.13011855756495105,186.08296547248978,186.07374197933294,185.62801400653765,185.29490195340304,185.8777933764188,185.63184064575665,0.0015900578935593734,0.8458753476874864,0,0.2,NEUTRAL
2026-08-29 10:11:00+00:00,AAPL,186.23493189293941,1109580,0.14865083424069336,186.05411671097926,186.0596821034421,185.68565350417782,185.31728361863009,185.93273776357583,185.6765140714739,0.00160796340558571,0.8427891522057476,0,0.2,NEGATIVE
2026-08-29 10:12:00+00:00,AAPL,186.43724048926978,1126938,0.1086308536610403,186.07422464202722,186.081002250053,185.76601122149336,185.3433291272496,186.01035356752874,185.7328641764958,0.0015665037600336947,0.8849459468129218,0,0.2,POSITIVE
2026-08-29 10:13:00+00:00,AAPL,186.18908890257833,1721030,-0.13310194145773613,186.10732305017746,186.0965856199883,185.8113651173803,185.36255094032526,186.03785131138252,185.76665860065006,0.001538689265375976,1.3546080487108878,0,0.2,NEUTRAL
2026-08-29 10:14:00+00:00,AAPL,186.27554071301876,981823,0.0464322646133386,186.21906100493095,186.151091928894,185.86390475710863,185.38283960194065,186.07441891163427,185.80435357193662,0.0015337333028670563,0.7599310691019133,0,0.2,NEGATIVE
2026-08-29 10:15:00+00:00,AAPL,199.36134298701927,3752295,7.024970763156113,188.8996289969651,187.49129723472745,186.57866820182568,185.68672011031194,188.11856107707814,186.80857501009086,0.01570415073640342,2.6110934844456786,1,-0.8,POSITIVE
2026-08-29 10:16:00+00:00,AAPL,186.40050382401773,1001437,-6.501179701545967,188.9327433831808,187.49343004708004,186.6519064857672,185.7019069978376,187.8542445766073,186.77834751482618,0.022003404863144983,0.7150541360022846,0,0.2,NEUTRAL
2026-08-29 10:17:00+00:00,AAPL,186.72537335053033,534068,0.17428575558964265,188.99036995543287,187.53229729873004,186.73154394681916,185.7232292135187,187.68057208028776,186.77442350265613,0.02200464239429945,0.3820677513743835,0,0.2,NEGATIVE
2026-08-29 10:18:00+00:00,AAPL,186.80887527517928,659213,0.04471910975494264,189.11432722995306,187.6108251400653,186.8085909422427,185.7453852555934,187.54646487950183,186.77697548580602,0.02200468428149352,0.4913555331415455,0,0.2,POSITIVE
2026-08-29 10:19:00+00:00,AAPL,187.06252943343233,635071,0.13578271261438513,189.27172497403578,187.74539298948338,186.89067403369802,185.77172813915018,187.47201327241422,186.79812763007462,0.02200523773684189,0.47847877336278727,0,0.2,NEUTRAL
2026-08-29 10:20:00+00:00,AAPL,187.087812456783,1657328,0.01351581389776868,186.81701886798854,187.85832393247682,186.9660329559049,185.80548438828583,187.41290545462482,186.81958576538636,0.02200550485936296,1.2590678436405918,0,0.2,NEGATIVE
2026-08-29 10:21:00+00:00,AAPL,187.19599388846248,1583539,0.05782387973800596,186.97611688087747,187.95443013202913,187.0070561177356,185.83914448419165,187.379534444446,186.8474678485772,0.021988755265155566,1.17432192365731,0,0.2,POSITIVE
2026-08-29 10:22:00+00:00,AAPL,187.43234314219436,1545156,0.12625764516771554,187.1175108392103,188.05394039732158,187.06747132368727,185.88524878757838,187.3876588594842,186.8907919444007,0.021987385498812725,1.129372037524988,0,0.2,NEUTRAL
2026-08-29 10:23:00+00:00,AAPL,186.8861068829167,1192815,-0.2914311639711342,187.13295716075777,188.12364219535544,187.11011390767186,185.91487121079706,187.31049701693536,186.8904449028093,0.02199857720776191,0.8815084749714565,0,0.2,NEGATIVE
2026-08-29 10:24:00+00:00,AAPL,186.7666226647016,1575587,-0.06393424327146846,187.07377580701163,188.17275039052373,187.16192115970884,185.9351285341389,187.2268240396686,186.88127288517168,0.02199475586210053,1.1274645466685334,0,0.2,POSITIVE
2026-08-29 10:25:00+00:00,AAPL,186.59092284062942,741907,-0.09407453085855666,186.9743978837809,186.89570837588474,187.19350280530608,185.96636834561335,187.12899308597028,186.85976547446487,0.021996354436927625,0.5424175833174133,0,0.2,NEUTRAL
2026-08-29 10:26:00+00:00,AAPL,186.3525052260571,1850932,-0.12777556964866932,186.80570015129985,186.89090851608867,187.19216928158434,186.00247744014735,187.0095334152144,186.82219064124948,0.02199483399335131,1.324507964961148,0,0.2,NEGATIVE
2026-08-29 10:27:00+00:00,AAPL,186.24995833043786,1251567,-0.05502845024533132,186.56922318894854,186.84336701407943,187.1878321564047,186.03559189399536,186.89267570986416,186.77980306267082,0.02199529918473372,0.9094138917797273,0,0.2,POSITIVE
2026-08-29 10:28:00+00:00,AAPL,186.8068238442856,1907077,0.2989882622468798,186.5533665812223,186.84316187099003,187.22699350552767,186.08217872050474,186.87946773054438,186.78180460204968,0.021999010821324848,1.390118790221248,0,0.2,NEUTRAL
2026-08-29 10:29:00+00:00,AAPL,186.4833375228692,728468,-0.17316622313863217,186.49670955285583,186.78524267993373,187.26531783470855,186.12241979799538,186.81852462167126,186.7596959295178,0.02199943177863032,0.5462907031636383,0,0.2,NEGATIVE
2026-08-29 09:30:00+00:00,MSFT,412.2,1045517,0.0,412.2,412.2,412.2,412.2,412.2,412.2,0.0,1.0,0,0.2,POSITIVE
2026-08-29 09:31:00+00:00,MSFT,412.5681203015191,1739437,0.08930623520599923,412.3840601507595,412.3840601507595,412.3840601507595,412.3840601507595,412.2566338925414,412.22726817048294,0.0,1.2491674907377286,0,0.2,NEUTRAL
2026-08-29 09:32:00+00:00,MSFT,413.1171536688901,514874,0.1330770217945476,412.62842465680313,412.62842465680313,412.62842465680313,412.62842465680313,412.38902155044116,412.29318561480943,0.0003095062001463175,0.4680916702325091,0,0.2,NEGATIVE
2026-08-29 09:33:00+00:00,MSFT,413.0357815828137,1844241,-0.019697096901882816,412.7302638883057,412.7302638883057,412.7302638883057,412.7302638883057,412.4885230938831,412.3481927235505,0.000786739468870016,1.434071743594419,0,0.2,POSITIVE
2026-08-29 09:34:00+00:00,MSFT,412.68610688449803,1314240,-0.08465966240882583,412.7214324875442,412.7214324875442,412.7214324875442,412.7214324875442,412.51892060013154,412.37322340213916,0.0009959546158114154,1.0174799626341817,0,0.2,NEUTRAL
2026-08-29 09:35:00+00:00,MSFT,412.6203096882845,710373,-0.01594364218128197,412.80549442520106,412.7045786876676,412.7045786876676,412.7045786876676,412.5345189213859,412.3915260900018,0.0008861482563623719,0.5945636868813542,0,0.2,NEGATIVE
2026-08-29 09:36:00+00:00,MSFT,411.2278527749096,953268,-0.3374668867916042,412.5374409198792,412.4936178429879,412.4936178429879,412.4936178429879,412.3334933603895,412.30532806666156,0.001662192270175505,0.8215854566945131,0,0.2,POSITIVE
2026-08-29 09:37:00+00:00,MSFT,410.0376668653929,1331054,-0.28942249448462576,411.9215435591797,412.1866239707885,412.1866239707885,412.1866239707885,411.98028928423616,412.1373531628639,0.0017879123158487584,1.1264601178630624,0,0.2,NEUTRAL
2026-08-29 09:38:00+00:00,MSFT,408.95295353936575,973538,-0.26453992247088554,411.10497795049014,411.827327256186,411.827327256186,411.827327256186,411.51454532348686,411.90147170927145,0.0017858239587892042,0.8403401626349368,0,0.2,NEGATIVE
2026-08-29 09:39:00+00:00,MSFT,408.137299468255,662863,-0.1994493655202989,410.1952164672415,411.45832447739286,411.45832447739286,411.45832447739286,410.9949690380666,411.62264413586286,0.0017039292495749515,0.5977444236187605,0,0.2,POSITIVE
2026-08-29 09:40:00+00:00,MSFT,408.4636250148388,1498983,0.07995484534468744,409.3638795325524,411.08468697887673,411.1860790717061,411.1860790717061,410.6055314960315,411.3886427194907,0.0017149629664193389,1.3098430871371298,0,0.2,NEUTRAL
2026-08-29 09:41:00+00:00,MSFT,407.72391450018404,1508360,-0.18109581107200734,408.6630918776073,410.6002663987432,410.8975653574126,410.8975653574126,410.16220580436266,411.11718136991243,0.0016495367201600844,1.284006779435938,0,0.2,NEGATIVE
2026-08-29 09:42:00+00:00,MSFT,407.41554266648336,678311,-0.07563251080788813,408.13866703782537,410.0301052985025,410.6297174581104,410.6297174581104,409.7396422446889,410.8429859103992,0.001574228037030734,0.5968194780135904,0,0.2,POSITIVE
2026-08-29 09:43:00+00:00,MSFT,408.47419427046367,921850,0.25984565955721184,408.042915184045,409.57394656726757,410.4757515161356,410.4757515161356,409.5449579409619,410.6675198629966,0.0018033095262423638,0.8221937197954069,0,0.2,NEUTRAL
2026-08-29 09:44:00+00:00,MSFT,408.1831449934098,865809,-0.07125279421229536,408.0520842890759,409.12365037815874,410.3229110812872,410.3229110812872,409.3354482567231,410.483492094879,0.001732568908393821,0.7841185848844375,0,0.2,NEGATIVE
2026-08-29 09:45:00+00:00,MSFT,408.78522784184685,1489133,0.14750311369342572,408.11640485447754,408.740142193515,410.2268058788222,410.2268058788222,409.25079896212674,410.35769474280255,0.0017612890483828818,1.3198717405766311,0,0.2,POSITIVE
2026-08-29 09:46:00+00:00,MSFT,408.0219296097668,1595443,-0.1867235360019759,408.1760078763941,408.4195498770007,410.09710727476016,410.09710727476016,409.0617421386867,410.18467510331845,0.0017329984628179495,1.3804715804629382,0,0.2,NEUTRAL
2026-08-29 09:47:00+00:00,MSFT,407.85428355221586,1590491,-0.041087511573523194,408.2637560535406,408.20121154568295,409.972505956841,409.972505956841,408.8759792792297,410.01205350694045,0.0016788497576931156,1.3480143056349803,0,0.2,NEGATIVE
2026-08-29 09:48:00+00:00,MSFT,407.07934242308716,1908141,-0.19000441098211418,407.9847856840653,408.01385043405514,409.8202341919066,409.8202341919066,408.5995736090539,409.79481564887726,0.0016563496513141234,1.566352497627444,0,0.2,POSITIVE
2026-08-29 09:49:00+00:00,MSFT,406.8033156998926,1652971,-0.06780661518011044,407.70881982536184,407.8804520572189,409.66938826730586,409.66938826730586,408.3232262384137,409.5732230600636,0.0016096861388857522,1.3331004197485072,0,0.2,NEUTRAL
2026-08-29 09:50:00+00:00,MSFT,407.48699597294717,981019,0.16806162749147813,407.44917345158194,407.78278915302974,409.4337380659532,409.56546482471737,408.194575428342,409.41868772027715,0.0016541519345633136,0.7932426415535708,0,0.2,NEGATIVE
2026-08-29 09:51:00+00:00,MSFT,406.0792747522884,661611,-0.34546408463846934,407.06064248008624,407.6183251782401,409.10929578849175,409.40700163960696,407.86914455510293,409.1713237967224,0.0017349813945811228,0.5593464446435247,0,0.2,POSITIVE
2026-08-29 09:52:00+00:00,MSFT,406.4320956285011,1421964,0.08688472870916897,406.7762048953433,407.5199804744419,408.7750428864723,409.27765789999364,407.6480601048565,408.9684180064838,0.001708117683168101,1.1577784632528139,0,0.2,NEUTRAL
2026-08-29 09:53:00+00:00,MSFT,406.6253423866239,1874017,0.04754712046646237,406.68540488805064,407.33509528605794,408.4545209266628,409.1671447536032,407.4907189174361,408.7948568494571,0.0017274114215929113,1.5239975181998744,0,0.2,NEGATIVE
2026-08-29 09:54:00+00:00,MSFT,406.14214952829553,1962732,-0.11882999113934645,406.5531716537312,407.1309957395465,408.12732305885265,409.04614494459094,407.2832467037221,408.59836001085256,0.001729789047175605,1.5551361740114098,0,0.2,POSITIVE
2026-08-29 09:55:00+00:00,MSFT,404.9675394376483,845320,-0.2892115708776899,406.0492803466715,406.7492268991267,407.74468454632085,408.8892755020162,406.9269840474031,408.32941033876335,0.0017838214105886743,0.6662127626574081,0,0.2,NEUTRAL
2026-08-29 09:56:00+00:00,MSFT,405.0259596561678,854683,0.01442590154276946,405.83861732744737,406.4496299037668,407.43458989038373,408.74618972994773,406.63451875644387,408.08471028820077,0.0017020987512716323,0.6762189203202923,0,0.2,NEGATIVE
2026-08-29 09:57:00+00:00,MSFT,404.59704307092875,556118,-0.10589854181276559,405.4716068159329,406.1239058556381,407.16255870066055,408.5980059206971,406.3210609586723,407.8263645684028,0.001628769946460953,0.4539116823870296,0,0.2,POSITIVE
2026-08-29 09:58:00+00:00,MSFT,404.78532328514285,711893,0.04653524227093975,405.1036029956366,405.89450394184365,406.9541771879494,408.466534105678,406.0847936242832,407.6011022511243,0.0015775638138400374,0.5873289807254537,0,0.2,NEUTRAL
2026-08-29 09:59:00+00:00,MSFT,404.8030141407232,1332278,0.0043704291046831045,404.8357759181222,405.6944737859267,406.7874629215728,408.3444167735128,405.88759678065855,407.39383646516865,0.0015421116848603103,1.0696248307031633,0,0.2,NEGATIVE
2026-08-29 10:00:00+00:00,MSFT,406.0998239871106,1320204,0.3203557782641919,405.0622328280146,405.55575658734307,406.6692728701864,408.2720105545966,405.9202471201127,407.2979836890162,0.0017242052366985752,1.067592935373544,0,0.2,POSITIVE
2026-08-29 10:01:00+00:00,MSFT,405.90541943073634,1056383,-0.04787112549460293,405.23812478292837,405.5383710551879,406.578348116714,408.198054581976,405.9179659371318,407.19483078099546,0.0016876483844697132,0.87015391980625,0,0.2,NEUTRAL
2026-08-29 10:02:00+00:00,MSFT,405.0745330726784,964933,-0.2046994985243744,405.33362278327826,405.4026147996056,406.46129763702373,408.1034024150276,405.78820703490817,407.0377716914905,0.0017332122535791443,0.7855523873027521,0,0.2,NEGATIVE
2026-08-29 10:03:00+00:00,MSFT,405.2197730609209,1744684,0.035855126991268804,405.4205127384339,405.26205786703525,406.2985765765466,408.0185897869656,405.70075565429477,406.9031051262631,0.0016045660250287484,1.3743173594684202,0,0.2,POSITIVE
2026-08-29 10:04:00+00:00,MSFT,405.39806707362726,1190050,0.04399933679435364,405.53952332501467,405.1876496215685,406.15932268055747,407.94371770944167,405.65418818034595,406.79162082606786,0.001613371930605282,0.9256022812104254,0,0.2,NEUTRAL
2026-08-29 10:05:00+00:00,MSFT,406.5000911052132,1712377,0.27183751504809006,405.61957674863527,405.3409047883249,406.04506584372587,407.9036169704353,405.784327091864,406.77002603193046,0.0017081999676324677,1.3203966548268378,0,0.2,NEGATIVE
2026-08-29 10:06:00+00:00,MSFT,407.17903670030773,1944817,0.1670222491829243,405.87430020254953,405.5562124927389,406.00292119825286,407.88403371989136,405.99889780085533,406.80032311847697,0.0017181893125756582,1.4796973646658997,0,0.2,POSITIVE
2026-08-29 10:07:00+00:00,MSFT,407.46965752848917,975708,0.07137421182989989,406.35332509371165,405.843473938495,405.9836898970665,407.8731290832755,406.22516852818364,406.8499034451445,0.0017259335311176204,0.760136870258508,0,0.2,NEUTRAL
2026-08-29 10:08:00+00:00,MSFT,408.6621605843805,804107,0.29266057824390845,407.04180259840354,406.23115766841875,406.06283080513117,407.8933606602269,406.6000903829831,406.98414471471756,0.001789293146198641,0.6546005272170736,0,0.2,NEGATIVE
2026-08-29 10:09:00+00:00,MSFT,407.6905556279756,1929349,-0.23775261086457222,407.50030030927326,406.5199118171439,406.10719280153535,407.8882905344206,406.7678542668281,407.03647144903294,0.0018714337151738798,1.5531555454266734,0,0.2,POSITIVE
2026-08-29 10:10:00+00:00,MSFT,407.1689143122744,1452246,-0.127950306549951,407.63406495068546,406.6268208496603,406.0912887185017,407.87074477290486,406.8295558122814,407.04628203149525,0.001857734133864641,1.1473188295822547,0,0.2,NEUTRAL
2026-08-29 10:11:00+00:00,MSFT,406.41436847209445,936376,-0.18531518828110993,407.4811313050428,406.6777157537962,406.108043404492,407.8360691466951,406.76568083686806,406.99947361968776,0.0017330159733765509,0.7318227860239993,0,0.2,NEGATIVE
2026-08-29 10:12:00+00:00,MSFT,406.0975198621469,1432789,-0.07796196063115657,407.2067037717744,406.78001443274303,406.09131461617426,407.7956377679846,406.66288684075715,406.9326622302403,0.0017308540793132606,1.1193198845172998,0,0.2,POSITIVE
2026-08-29 10:13:00+00:00,MSFT,404.9793822018445,1272585,-0.27533722951126327,406.4701480952672,406.7559753468354,406.0090166069353,407.73163195966333,406.4038861270783,406.7879748207295,0.0018281175103633444,1.0180829861815566,0,0.2,NEUTRAL
2026-08-29 10:14:00+00:00,MSFT,405.49382827793613,1858298,0.12703018936288668,406.0308026252593,406.7655514672662,405.97660054441735,407.6819029889582,406.26387722721023,406.6921121138559,0.001840865842189606,1.4928967425766206,0,0.2,NEGATIVE
2026-08-29 10:15:00+00:00,MSFT,433.6855610025333,4419735,6.952444342820874,411.33413196331105,409.48409845699825,407.4125016226616,408.2471999022968,410.48259780802914,408.6916268463505,0.015625213132920108,3.1048788755927244,1,-0.8,POSITIVE
2026-08-29 10:16:00+00:00,MSFT,404.12133280057793,1987074,-6.816973139159376,410.87552482900776,409.1783280670253,407.36727027988206,408.1594154958773,409.50394165303663,408.3530865466637,0.022403668578368972,1.3425266748832276,0,0.2,NEUTRAL
2026-08-29 10:17:00+00:00,MSFT,403.300498456854,1904065,-0.20311581624150588,410.31612054794914,408.7614121598618,407.30244304917835,408.05818805756434,408.54956577670083,407.97882076223334,0.022407431229638706,1.2304155182668948,0,0.2,NEGATIVE
2026-08-29 10:18:00+00:00,MSFT,403.5533790387535,771052,0.06270276949003062,410.0309199153309,408.2505340052991,407.2408458368589,407.9662531796294,407.7809216631705,407.6510102641978,0.022407607392795122,0.4973067592072136,0,0.2,POSITIVE
2026-08-29 10:19:00+00:00,MSFT,404.2298366558254,746911,0.16762531357887855,409.7781215909088,407.90446210808403,407.21218696261406,407.89152484915326,407.2346008928097,407.39758999691094,0.02241041729644,0.4910053309351187,0,0.2,NEUTRAL
2026-08-29 10:20:00+00:00,MSFT,405.8441130602139,1299735,0.3993461783383667,404.20983200244495,407.771981982878,407.19940141626915,407.7644071103576,407.02067968779494,407.28251763122967,0.022416743822969792,0.8549967348911174,0,0.2,NEGATIVE
2026-08-29 10:21:00+00:00,MSFT,408.20926091640627,567365,0.5827724932014666,405.0274176256106,407.9514712273092,407.3145934905527,407.67722992265533,407.2035383383505,407.35116528198347,0.022450912128942964,0.3793275019107946,0,0.2,POSITIVE
2026-08-29 10:22:00+00:00,MSFT,408.54759245335504,948196,0.08288188665519503,406.0768364249108,408.19647848643,407.4882464595865,407.5858386983446,407.41031589450506,407.43978951689985,0.02244279516431043,0.6342974478919138,0,0.2,NEUTRAL
